value_5896,value_5892,value_7125,value_5895,value_5893,value_6253,value_5891,value_5889,value_6127
0.22719333908372116,0.6676889575476581,0.10614744154398771,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22422225622343306,1.2651789665411415,0.11585848310734928,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.223398890131198,1.72426733503331,-0.06099768909319554,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.3623752254347605
0.22389894493067042,0.6676889575476581,-0.042151684703281754,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36697638581584596
0.22271347019054147,1.0660156302099804,-0.030160738308648172,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,-0.007279509454448446
0.22271347019054147,0.6676889575476581,0.13824325688052214,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,0.9212647488620993,0.0,0.3391278440262883
0.22370683242337694,3.6551390025150763,0.19667410018549497,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,2.5587567637327986,0.0,0.36873062466873135
0.22475341049011463,1.663505639203464,0.16157444572131074,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,3.6504181069799313,0.0,0.36873062466873135
0.22294194350409344,0.46852562121649705,0.15474379784199677,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22345849186516842,1.0660156302099804,0.21259856241016026,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.225394534584266,0.07019894855417441,0.52849545258782,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,4.742079450227065,0.0,0.36873062466873135
0.22556938660994363,-1.1247810694327927,0.7511910328459284,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,4.742079450227065,0.0,0.36873062466873135
0.22540139152644956,0.07019894855417441,0.7211937900506289,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36609926638940327
0.22527796656714758,0.46852562121649705,0.7544829113419832,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22578093597434395,-0.3281277241081479,0.7331679980800283,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22648327986415215,0.8668522938788193,0.6407073608220887,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22634827290614418,0.8668522938788193,0.6211618322517632,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22655797306281353,-0.12896438777698674,0.7123468665924815,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,3.6504181069799313,0.0,0.36873062466873135
0.22699734481964473,0.6676889575476581,0.6010153805786203,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,14.261736418034689,0.0,0.36873062466873135
0.22672390601353162,0.71157240453588,-1.766807977267599,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22751140977513729,0.46852562121649705,-1.6975082592730657,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22800989700470523,0.26936228488533553,-0.18551299320646872,-0.04659408212612241,1.015033824004971,-0.05803745560914141,2.012926092109232,0.0,0.36873062466873135
0.22783032044197057,0.46852562121649705,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,5.287910121850631,0.0,0.36873062466873135
0.22797731614002759,-0.12896438777698674,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,3.104587435356365,0.0,0.36873062466873135
0.2281019917365832,0.8668522938788193,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2281019917365832,0.46852562121649705,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,2.012926092109232,0.0,0.36873062466873135
0.2279942213056623,0.6676889575476581,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22808931286235762,1.0660156302099804,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,0.9212647488620993,0.0,0.36873062466873135
0.22743194079651033,0.26936228488533553,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2280022043005458,-0.3281277241081479,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22831952834714597,0.26936228488533553,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,3.6504181069799313,0.0,0.36873062466873135
0.2283133063070164,-0.527291060439309,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,4.196248778603498,0.0,0.36873062466873135
0.22821375366494548,-0.527291060439309,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22831753259842494,-0.7264543967704702,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.3281277241081479,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22820976216750405,-0.3281277241081479,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2283133063070164,-0.3011225259615497,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.9256177331016314,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22831753259842494,0.07019894855417441,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,10.200386166462728,0.0,0.36873062466873135
0.2284253030293458,-0.527291060439309,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,3.104587435356365,0.0,0.36873062466873135
0.2284253030293458,0.46852562121649705,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-1.1247810694327927,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22831106637256982,-0.12896438777698674,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.527291060439309,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.12896438777698674,0.6339723553585387,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,2.012926092109232,0.0,0.36873062466873135
0.2284253030293458,-1.1247810694327927,-1.696298844480778,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22831952834714597,-0.527291060439309,-1.6982546075872575,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,3.6504181069799313,0.0,0.36873062466873135
0.22831546009013834,-1.1247810694327927,-1.698583795436863,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.3281277241081479,-1.6988718348052678,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.7264543967704702,-1.6978431227752508,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22830377467107346,-0.527291060439309,-1.6981311621436552,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22831952834714597,-0.12896438777698674,-1.698264371633644,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22821375366494548,-0.7264543967704702,-1.6985014984744617,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.9087394842600076,-1.698583795436863,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.12896438777698674,-1.6980900136624546,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.7264543967704702,-1.6985426469556624,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.22830113275024153,-1.1247810694327927,-1.698048865181254,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2283063065118705,-0.527291060439309,-1.697390489482043,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2282983734107056,0.26936228488533553,-1.6975962318880466,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,0.26936228488533553,-1.6964029259332267,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,0.26936228488533553,-1.6976373803692473,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,0.26936228488533553,-1.696855559226434,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,2.012926092109232,0.0,0.36873062466873135
0.2284253030293458,0.07019894855417441,-0.525687487292533,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,4.196248778603498,0.0,0.36873062466873135
0.2284253030293458,-0.7264543967704702,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.3281277241081479,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.3281277241081479,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.527291060439309,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,0.07019894855417441,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,0.07019894855417441,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.7264543967704702,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.09858353986206365,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.3281277241081479,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.3281277241081479,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,0.07019894855417441,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,0.46852562121649705,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,1.0660156302099804,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-1.5231077420951151,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-1.1247810694327927,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.527291060439309,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-0.7264543967704702,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
0.2284253030293458,-1.1247810694327927,0.7613547077024976,-0.04659408212612241,-0.16226538719793898,-0.05803745560914141,-0.17039659438503343,0.0,0.36873062466873135
